0.0094536,1.2291e-11,1.5465e-11,1.4269e-11,1.4064e-11,1.6906e-11,1.4863e-11,0.00019128,6.2941e-11,7.351e-10,0.0014862,9.3365e-11,0.0021732,2.5834e-11,0.0047339,2.668e-11,0.00042424,1.0043e-08,4.1852e-10,0.00028876,0.0010186,0.00017393,8.5525e-10,0.0001789,8.2104e-05,2.5967e-05,4.6861e-11,4.459e-08,0.00014252,2.4596e-09,0.00024877,0.00033711,4.0932e-09,0.0011203,2.0327e-10,7.2263e-11,0.00022502,0.0002844,0.00012877,0.00032656,0.00045293,0.0012218,0.00032941,0.00025534,0.00043132,0.00082209,3.3758e-10,7.5882e-11,0.00022834,0.0010623,0.00053449,0.0010942,2.0456e-06,0.0016938,0.00031433,0.0010162,4.8553e-11,0.00010691,2.6594e-11,0.00080613,5.6337e-05,3.0069e-10,3.862e-08,1.4477e-09,0.0013152
1.2291e-11,0.0086257,1.4763e-11,1.3851e-11,1.3842e-11,1.6404e-11,1.4766e-11,0.00037171,5.6491e-11,1.3102e-05,0.0016324,1.7577e-10,0.002746,2.5194e-11,0.0050411,2.5758e-11,0.00055848,3.8503e-05,3.7551e-09,0.00033586,0.0011059,0.00017727,2.4366e-09,0.0001564,0.00031476,0.00013089,5.2341e-11,0.00016049,0.0002852,1.8434e-09,0.00039726,0.00043816,2.831e-05,0.00105,1.38e-05,8.4244e-11,0.0002784,0.00025342,0.00019206,0.00036678,0.00055155,0.0011063,0.00042979,0.00030671,0.00050024,0.00086371,0.00026124,9.0908e-11,0.00028888,0.001131,0.00060608,0.0011767,4.3788e-05,0.001719,0.00030447,0.0014476,3.9918e-11,0.00027306,2.7397e-11,0.0011577,0.00015535,2.4723e-05,4.1446e-05,3.8542e-09,0.00097206
1.5465e-11,1.4763e-11,0.012919,1.6549e-11,1.6441e-11,1.9564e-11,1.7839e-11,0.00089234,5.6208e-11,0.00018847,0.0028752,1.0483e-10,0.0046868,3.9333e-11,0.0065866,2.5259e-11,0.00086421,9.7885e-05,0.00024186,0.00029381,0.0011546,0.00050708,0.00017037,0.00039058,0.00050818,8.9199e-05,7.0039e-11,0.00022683,0.00039489,7.6944e-05,0.00057684,0.00060893,0.00036012,0.0015674,1.3565e-09,1.1051e-10,0.00030958,0.00034698,5.6628e-10,0.00038508,0.00085586,0.0013367,0.00058997,0.00060544,0.00071241,0.0010217,0.00021614,1.1244e-10,0.00077091,0.001252,0.0011023,0.0016262,0.00014286,0.0022022,0.0003127,0.001658,8.2263e-11,0.00026655,2.9707e-11,0.0023397,0.00019982,7.8209e-05,0.00014128,0.00010328,0.0025646
1.4269e-11,1.3851e-11,1.6549e-11,0.010919,1.4471e-11,1.7439e-11,1.5641e-11,0.00066777,7.0567e-11,0.0002926,0.0022265,8.282e-11,0.0036752,3.3545e-11,0.0046067,3.0343e-11,0.00043249,2.2035e-05,8.2706e-10,0.00027951,0.00093414,0.00056724,9.876e-05,0.00044137,9.0609e-05,4.867e-10,5.4921e-11,1.6388e-09,7.1177e-05,0.00068109,0.00036909,0.0005084,0.00029689,0.0016134,1.6968e-10,7.7656e-11,0.00033203,0.0003366,0.00011965,0.00058472,0.00079626,0.0013711,0.00054272,0.00055289,0.00075339,0.00079473,2.1659e-10,7.479e-11,0.00069799,0.0012458,0.00099348,0.0014929,6.3965e-05,0.0017717,0.00044545,0.0013598,2.1571e-10,4.3352e-10,2.3787e-11,0.0017979,4.358e-10,3.0444e-10,0.00012466,5.5e-05,0.0034659
1.4064e-11,1.3842e-11,1.6441e-11,1.4471e-11,0.0103,1.7061e-11,1.4953e-11,0.00044794,7.6907e-11,0.00028494,0.0019746,6.2085e-11,0.0018721,3.5484e-11,0.0041353,2.9395e-11,0.00034162,5.0322e-05,2.711e-10,0.00024539,0.00082717,0.00039078,1.562e-09,0.00036058,5.108e-10,1.6712e-10,4.7272e-11,4.1028e-10,8.3773e-10,0.0006459,0.00025571,0.00042853,0.00032458,0.0015641,8.8683e-11,6.4331e-11,0.00021112,0.00044157,4.7899e-05,0.00061878,0.00065967,0.0016076,0.00043811,0.0005471,0.0006594,0.00071063,9.7395e-11,6.1619e-11,0.00053979,0.0011429,0.00086951,0.001381,1.1991e-05,0.0016688,0.00050148,0.00099871,3.2001e-05,2.0588e-10,2.2129e-11,0.0018461,2.5579e-10,1.3248e-10,0.00014664,7.4371e-05,0.0037641
1.6906e-11,1.6404e-11,1.9564e-11,1.7439e-11,1.7061e-11,0.014277,1.9286e-11,7.3572e-11,8.9178e-11,4.6383e-11,0.002358,1.0066e-10,0.001931,3.7009e-11,1.0062e-09,3.5613e-11,0.00035278,4.3504e-05,1.3202e-09,0.00036526,0.00096457,0.00062832,1.9363e-05,0.00044831,0.00020099,7.9325e-05,7.6029e-11,2.0103e-09,3.1423e-06,0.0012538,0.00030416,0.00052068,0.00041244,0.0019373,2.7492e-10,9.8588e-11,0.00030468,0.00043744,6.3625e-05,0.00074839,0.00089664,0.0019417,0.0004825,0.00060362,0.00067887,0.00050751,3.4939e-10,9.0256e-11,0.00067011,0.0016208,0.0012724,0.0016471,2.8053e-10,0.0014619,0.00054072,0.0010552,3.7194e-10,2.8583e-10,2.7459e-11,0.0025897,1.9599e-10,4.3042e-10,0.00021529,0.00015732,0.0037677
1.4863e-11,1.4766e-11,1.7839e-11,1.5641e-11,1.4953e-11,1.9286e-11,0.012464,0.0029085,8.743e-11,0.0016004,0.0012472,6.0258e-11,0.0056806,3.8078e-11,0.0076565,3.4053e-11,0.00046071,0.00016328,5.7565e-10,0.00051324,0.00097622,0.00052078,8.2693e-10,0.00044904,7.1226e-05,1.2061e-10,4.1464e-11,2.9549e-08,0.00017175,0.00083023,0.0006178,0.00055924,0.00032705,0.0012346,8.441e-11,6.6866e-11,0.00042992,0.00055891,0.0001026,0.00099388,0.0010728,0.0013268,0.00053415,0.00083933,0.00072889,0.00098141,9.689e-11,7.267e-11,0.001244,0.0013675,0.00054591,0.0019711,0.00036893,0.002244,0.00095091,0.0015627,2.3137e-10,1.4823e-08,2.5329e-11,0.0029796,9.8541e-05,2.2014e-10,0.00043305,0.00035129,0.0036522
0.00019128,0.00037171,0.00089234,0.00066777,0.00044794,7.3572e-11,0.0029085,0.0081406,0.0053758,7.8279e-12,2.1803e-10,0.00031719,0.0078086,8.0596e-11,4.542e-11,0.00084479,0.0012122,0.00026723,0.00057262,0.0005298,0.0016179,0.00031386,8.1681e-10,0.00017425,0.00080161,0.0002262,0.00022177,0.00045149,0.00042989,0.00036572,0.00080048,0.0010601,0.00044949,0.00054569,0.00032279,0.0012643,0.00035745,0.00049657,1.0557e-10,0.0010488,0.0014804,0.0012082,0.00035673,0.00099742,3.5458e-11,3.8382e-11,0.00036663,0.0026191,0.001344,0.0012848,0.00033448,0.0020639,0.00056225,0.0021784,0.00069727,0.0010193,4.4152e-10,0.00021596,0.0010638,0.0043196,0.00010779,0.00031554,0.0006096,0.00065129,0.0016532
6.2941e-11,5.6491e-11,5.6208e-11,7.0567e-11,7.6907e-11,8.9178e-11,8.743e-11,0.0053758,0.063588,0.0021161,0.012893,0.0011282,0.031,0.0029127,0.02057,3.7519e-11,0.0063989,0.0010763,0.0034706,0.0012424,0.0056925,0.0019356,0.0033161,0.0011381,0.0030173,0.00067585,0.0002168,0.0021733,0.0026419,1.9475e-09,0.003419,0.0025925,0.0019857,0.0015878,0.0040085,0.0072544,0.0010255,9.3726e-05,1.2927e-10,0.00079897,0.0047927,0.00028609,0.0032599,0.0028851,9.337e-09,0.0016585,0.0061962,0.010503,0.0046524,0.00091513,0.0034311,0.0051128,0.0017854,0.0048246,0.00033378,0.0043649,9.6131e-11,0.0019305,3.2463e-10,0.0094677,0.0011963,0.0020346,0.0014425,0.0018079,9.699e-10
7.351e-10,1.3102e-05,0.00018847,0.0002926,0.00028494,4.6383e-11,0.0016004,7.8279e-12,0.0021161,0.0029391,3.0686e-10,0.00053252,0.0027712,2.3865e-11,5.5358e-11,2.093e-10,0.0005294,0.00046692,0.00053001,0.00075752,0.0010383,0.00014965,1.3705e-05,1.5272e-05,0.00053718,0.00016979,0.00010023,0.0005406,0.00049564,0.0015931,0.00057309,0.0001538,0.00066109,0.00019526,0.00063423,0.001369,0.00041053,0.00032786,3.5585e-11,0.00099715,0.0012349,0.00080022,0.00029507,0.00065206,2.5483e-11,1.6612e-11,0.00076502,0.0019304,0.0014751,0.0013202,0.00033517,0.0016245,3.455e-05,1.2124e-05,0.0011461,0.00023766,1.0839e-10,0.00053511,0.0011018,0.0054985,0.00029717,0.00039169,0.0009597,0.0010155,0.00014102
0.0014862,0.0016324,0.0028752,0.0022265,0.0019746,0.002358,0.0012472,2.1803e-10,0.012893,3.0686e-10,0.021541,3.2952e-11,4.4991e-10,8.1595e-11,0.012114,0.0061859,0.0027126,0.00024295,0.00048515,2.1791e-10,0.0021363,0.0022987,0.0022461,0.0014795,2.4034e-10,2.237e-05,8.8547e-11,0.00076068,0.0012047,0.0015725,0.00073486,6.3882e-11,0.0015096,0.0042709,0.0001782,0.0019741,0.0014629,4.324e-10,0.00044804,9.604e-11,0.0020306,0.0022861,0.00283,0.00049604,0.00088751,0.00045537,0.0014897,0.0021464,0.0013385,0.00068317,0.0043029,0.0016874,9.3032e-11,0.0032486,0.00013009,0.0020723,0.0023128,0.0010564,0.0055032,0.0064246,0.00024003,3.6865e-05,0.00029363,0.00033651,0.008514
9.3365e-11,1.7577e-10,1.0483e-10,8.282e-11,6.2085e-11,1.0066e-10,6.0258e-11,0.00031719,0.0011282,0.00053252,3.2952e-11,0.0033675,5.8278e-11,1.3125e-10,0.0013542,9.1351e-11,0.0008927,0.00026268,9.11e-06,8.395e-05,0.00018984,0.00044655,1.3906e-10,2.9353e-05,0.00033813,5.1942e-11,3.4013e-11,9.8099e-11,2.7657e-10,0.0011818,0.00096436,0.00066743,0.00069515,0.00024913,1.3487e-11,0.003091,1.0468e-10,5.1285e-05,1.9641e-11,0.00089906,0.00048224,0.00081814,0.00053289,0.00021778,0.00086955,2.1995e-10,1.4133e-11,0.0022502,0.00088533,0.0001808,0.00033914,0.0013786,0.00051346,0.00045234,0.00040671,0.0013941,4.2943e-11,0.00036465,0.0019609,0.001943,0.00052198,2.976e-11,0.0003284,0.00033644,4.3347e-10
0.0021732,0.002746,0.0046868,0.0036752,0.0018721,0.001931,0.0056806,0.0078086,0.031,0.0027712,4.4991e-10,5.8278e-11,0.055949,0.0052182,0.052549,0.0041392,0.0080647,0.00056114,0.0036079,0.0014054,0.0094463,0.0029066,0.0026124,0.0015398,0.0042878,0.00061186,0.00024846,0.0010497,0.0015829,0.001671,0.0045881,0.0053754,0.00050416,0.0022362,0.0017169,0.0076124,0.0018289,0.0022212,0.00067454,0.003249,0.0062815,0.004169,0.0022208,0.0057691,0.0010126,0.0029454,0.0023517,0.01421,0.0056352,0.004069,0.0018539,0.008547,0.0029494,0.010065,0.00090231,0.0070792,0.0010007,0.00074908,0.0029883,0.0068094,0.00028429,0.0017359,0.00075162,0.00080586,0.0049799
2.5834e-11,2.5194e-11,3.9333e-11,3.3545e-11,3.5484e-11,3.7009e-11,3.8078e-11,8.0596e-11,0.0029127,2.3865e-11,8.1595e-11,1.3125e-10,0.0052182,0.0075253,0.0010367,0.00058805,0.00048702,0.00014591,7.9501e-05,0.00040994,0.0011098,0.0012581,0.0017283,0.00072685,7.0482e-11,0.00064913,0.00068847,0.00013773,0.00020529,0.00088713,0.00073547,5.7262e-11,3.6036e-05,0.00054577,0.00054385,2.5297e-10,3.3572e-10,4.5616e-10,1.0817e-10,2.1715e-09,0.00086979,0.0011294,0.00049219,0.00055659,0.00064687,0.0013946,0.00097731,0.0012849,0.0011083,3.8071e-10,0.00077807,0.00090227,0.00026291,0.0003554,0.00053696,0.00085286,3.068e-11,0.0016462,2.9269e-10,1.0456e-08,0.00095309,0.00038789,0.00014969,7.3671e-05,0.00070487
0.0047339,0.0050411,0.0065866,0.0046067,0.0041353,1.0062e-09,0.0076565,4.542e-11,0.02057,5.5358e-11,0.012114,0.0013542,0.052549,0.0010367,0.093739,0.0082221,0.0097097,1.0221e-09,0.0025257,0.00057883,0.0099517,0.0032436,0.003034,0.0026394,0.0030978,0.00036586,0.00018834,0.00064319,0.0011713,0.0018522,0.0056256,0.0055138,0.00078307,0.002712,0.00097131,0.0084565,0.0026591,0.0025434,0.0016907,0.0027688,0.0072367,0.005521,0.0051965,0.0059209,0.0017964,0.00059476,0.0014922,0.014738,0.0041894,0.0010566,0.0043738,0.0074492,0.0030724,0.012934,4.4524e-09,0.010544,0.0042085,4.5726e-09,0.007614,0.0036261,6.7433e-10,0.0009972,1.8165e-09,1.9334e-09,0.014392
2.668e-11,2.5758e-11,2.5259e-11,3.0343e-11,2.9395e-11,3.5613e-11,3.4053e-11,0.00084479,3.7519e-11,2.093e-10,0.0061859,9.1351e-11,0.0041392,0.00058805,0.0082221,0.010328,0.0012742,0.00036429,0.00060755,0.00021789,0.0011014,0.00053127,0.00027191,0.00016489,0.00075088,0.00016254,3.2554e-10,0.00045174,0.0006907,4.912e-10,0.00040975,0.00058064,0.00034498,0.00061015,5.4297e-10,7.0803e-10,3.9037e-11,0.00039343,2.2455e-11,4.1822e-10,1.5838e-10,0.00035611,0.00040082,4.2869e-05,6.4753e-11,0.00032312,0.00037152,0.0010431,0.00038786,0.00038283,0.00046712,0.00089263,0.00064369,0.0021924,2.9678e-09,1.8914e-10,5.2023e-11,0.00084885,8.4319e-11,0.0029811,0.00045198,0.00015394,0.00032045,0.00042426,9.9209e-10
0.00042424,0.00055848,0.00086421,0.00043249,0.00034162,0.00035278,0.00046071,0.0012122,0.0063989,0.0005294,0.0027126,0.0008927,0.0080647,0.00048702,0.0097097,0.0012742,0.019822,9.2279e-11,5.4212e-11,0.00081222,3.5826e-11,3.6201e-10,3.8472e-11,0.0010164,0.00080408,4.7518e-11,0.00080982,1.0284e-10,1.315e-10,1.4446e-10,0.0013579,0.00064594,2.9318e-10,0.0009778,8.0983e-11,0.0057874,1.8761e-10,0.00011878,0.0004637,0.0018807,0.0007096,0.0031391,0.00055186,0.0014611,2.3676e-10,5.5529e-10,1.1036e-10,0.0077384,0.0013974,0.0022077,0.00035657,0.0012418,4.5992e-11,0.0012803,7.6571e-05,4.6097e-10,1.3844e-10,1.0688e-10,0.00058138,0.0026665,1.0959e-10,0.00080666,0.00068077,0.00088807,0.00087836
1.0043e-08,3.8503e-05,9.7885e-05,2.2035e-05,5.0322e-05,4.3504e-05,0.00016328,0.00026723,0.0010763,0.00046692,0.00024295,0.00026268,0.00056114,0.00014591,1.0221e-09,0.00036429,9.2279e-11,0.0047531,1.0524e-11,7.0395e-12,1.3146e-10,1.9637e-11,3.4892e-11,1.8754e-11,9.4382e-12,1.2697e-11,1.0787e-10,9.0428e-12,8.9642e-12,4.1477e-11,0.00038798,2.0949e-10,0.00020304,1.287e-10,0.0003859,2.3383e-10,1.0899e-08,1.2544e-10,8.5997e-11,0.00015652,0.0005643,0.0005265,0.00022279,7.3953e-11,0.00030643,1.898e-10,0.00052402,1.704e-10,0.00046146,0.00054781,0.00014625,0.00046401,3.2859e-10,0.00026412,1.0298e-11,0.00052222,1.0576e-09,0.00097274,0.00031711,0.0017458,0.0006027,7.573e-12,9.3069e-12,1.0314e-11,0.00085171
4.1852e-10,3.7551e-09,0.00024186,8.2706e-10,2.711e-10,1.3202e-09,5.7565e-10,0.00057262,0.0034706,0.00053001,0.00048515,9.11e-06,0.0036079,7.9501e-05,0.0025257,0.00060755,5.4212e-11,1.0524e-11,0.0088465,1.0977e-11,7.567e-11,1.883e-11,2.624e-11,1.5744e-11,1.2534e-11,1.4837e-11,5.9831e-11,1.1574e-11,1.1386e-11,5.68e-11,0.00073367,1.9836e-10,0.0005138,0.00041161,4.6544e-11,1.2692e-10,1.3743e-10,5.9033e-11,3.1479e-10,0.00027862,0.00053249,3.2968e-10,0.0001586,0.00017262,2.639e-10,1.3499e-10,5.0901e-11,1.4729e-10,0.0012967,0.00080468,0.00036622,0.00045001,8.9999e-11,0.00010711,1.6838e-11,0.00065789,1.8845e-10,7.551e-05,3.9502e-09,0.001138,1.7535e-10,8.7504e-12,1.428e-11,1.56e-11,2.231e-10
0.00028876,0.00033586,0.00029381,0.00027951,0.00024539,0.00036526,0.00051324,0.0005298,0.0012424,0.00075752,2.1791e-10,8.395e-05,0.0014054,0.00040994,0.00057883,0.00021789,0.00081222,7.0395e-12,1.0977e-11,0.0049322,0.00062782,2.1667e-11,6.4362e-11,1.7804e-11,8.7945e-12,1.3934e-11,6.1148e-11,9.0098e-12,8.8945e-12,4.7645e-11,0.00050377,1.3695e-10,0.00042514,1.0985e-05,0.0011923,6.7083e-10,0.00032584,4.0164e-10,4.4635e-11,0.00019795,0.0010021,0.00060756,0.00025104,1.113e-10,0.00042132,1.8197e-10,0.0013188,1.7574e-10,0.00075745,0.00072025,9.7832e-05,0.00098671,9.4713e-05,0.00032332,1.0554e-11,0.00043969,0.0002942,0.00052115,0.00043338,0.003211,0.00041295,7.1981e-12,9.1231e-12,1.0008e-11,1.6483e-09
0.0010186,0.0011059,0.0011546,0.00093414,0.00082717,0.00096457,0.00097622,0.0016179,0.0056925,0.0010383,0.0021363,0.00018984,0.0094463,0.0011098,0.0099517,0.0011014,3.5826e-11,1.3146e-10,7.567e-11,0.00062782,0.027898,1.9646e-10,3.9747e-11,0.00094673,0.0020383,5.5297e-11,0.00025764,1.1773e-10,1.3755e-10,1.9219e-10,0.0012528,0.00039374,0.00061471,0.0015773,1.309e-10,0.0096848,0.00058628,0.00066181,0.00075633,0.0019922,0.0019582,0.0034417,0.00059335,0.0020317,0.00061943,0.00024871,1.5078e-10,0.010914,0.00063645,0.0039137,0.00023338,0.0023182,4.6984e-11,0.003169,0.0011034,1.6609e-10,3.8263e-05,1.4888e-10,0.00038919,0.0013159,2.2688e-10,0.0014276,0.00067587,0.00064847,0.0041236
